Año;Concepto;Tipo territorio;Código territorio;Territorio;Valor;Unidad;Estado dato
2008;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2008;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2008;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;317;Número;
2008;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;12;Número;
2008;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;12953;Número;
2008;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2008;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2008;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;6243;Número;
2008;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2008;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;1792;Número;
2008;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2008;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;809;Número;
2009;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;781;Número;
2009;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;290;Número;
2009;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;1;Número;
2009;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;6282;Número;
2009;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2009;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;1927;Número;
2009;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;10910;Número;
2010;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;739;Número;
2010;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;10659;Número;
2010;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;1;Número;
2010;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;6587;Número;
2010;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;2180;Número;
2010;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;-;Número;
2010;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;331;Número;
2011;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;1652;Número;
2011;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2011;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;6471;Número;
2011;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2011;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2011;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11657;Número;
2011;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2011;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;279;Número;
2011;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2011;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2011;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;-;Número;
2011;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;643;Número;
2011;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;213;Número;
2012;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2012;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;1396;Número;
2012;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;498;Número;
2012;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;5378;Número;
2012;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;12649;Número;
2012;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2012;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;223;Número;
2013;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;1196;Número;
2013;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;12965;Número;
2013;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;536;Número;
2013;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;4803;Número;
2013;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2013;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2013;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;3253;Número;
2014;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;1060;Número;
2014;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;454;Número;
2014;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;-;Número;
2014;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;212;Número;
2014;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2014;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11558;Número;
2015;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11338;Número;
2015;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3809;Número;
2015;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;971;Número;
2015;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;21;Número;
2015;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2015;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2015;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11206;Número;
2016;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3825;Número;
2016;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;928;Número;
2016;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;28;Número;
2016;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2016;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2016;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11953;Número;
2017;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3810;Número;
2017;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;873;Número;
2017;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;16;Número;
2017;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2017;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2017;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11666;Número;
2018;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3774;Número;
2018;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;882;Número;
2018;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;8;Número;
2018;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2018;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2018;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11947;Número;
2019;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3999;Número;
2019;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;890;Número;
2019;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;16;Número;
2019;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2019;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2019;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3287;Número;
2020;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;10196;Número;
2020;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;755;Número;
2020;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2020;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2020;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;16;Número;
2021;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;10728;Número;
2021;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2021;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;13;Número;
2021;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;804;Número;
2021;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3643;Número;
2021;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2021;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;17;Número;
2022;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;892;Número;
2022;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3858;Número;
2022;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;11825;Número;
2022;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2022;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2022;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;4127;Número;
2023;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;844;Número;
2023;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;15;Número;
2023;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2023;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;12884;Número;
2023;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2023;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 17 y 20 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 9 y  14 semanas de gestación;Otros;;;3909;Número;
2024;Abortos voluntarios de mujeres residentes entre 15 y 22 semanas de gestación;Otros;;;783;Número;
2024;Abortos voluntarios de mujeres residentes de 23 o más semanas de gestación;Otros;;;16;Número;
2024;Abortos voluntarios de mujeres residentes entre 21 semanas y más de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes de los que no consta las semanas de gestación;Otros;;;0;Número;
2024;Abortos voluntarios de mujeres residentes entre 16 y 20 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 9 y 10 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 11 y 12 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 9 y 12 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 13 y 15 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes entre 13 y 16 semanas de gestación;Otros;;;-;Número;
2024;Abortos voluntarios de mujeres residentes de 8 o menos semanas de gestación;Otros;;;13441;Número;
